,-84.1922785,39.6967019
,-122.5015693,47.2774532
,-73.9414011,40.8398048
,-97.2930942,37.6661562
,-73.630196,41.034308
,-86.2008706,39.9038708
,-118.4465738,34.0664764
,-96.8379001,33.0440054
,-122.5602391,45.4314111
,-79.0953249,36.084299
,-119.282482,46.281243
,-122.7716281,45.5104377
,-80.6609539,41.0329284
,-94.1692048,45.5753593
,-93.323251,45.0145559
,-82.979489,39.953127
,-90.1742279,32.3306493
,-93.6228884,41.5986713
,-88.2138419,40.1178595
,-105.0923448,39.7542688
,-94.1726417,45.5634845
,-111.8915838,40.6600204
,-94.3522846,35.3557843
,-90.1793875,44.6776719
,-93.3111808,45.0047478
,-86.804802,33.5060676
,-93.108795,44.9418724
,-93.2619403,44.9566809
,-74.3536189,40.7121248
,-95.3963819,29.7138126
,-93.4616263,45.3104357
,-86.2517326,41.6838386
,-91.5478079,41.6589363
,-116.1923716,43.6127523
,-88.4729427,43.7884816
,-79.9532034,40.466533
,-90.0319429,35.142566
,-93.1087461,44.9421443
,-72.6036871,42.1213838
,-87.447491,37.9738741
,-93.1087461,44.9421443
,-92.379677,34.7450559
,-94.1692048,45.5753593
,-88.4317286,44.2073077
,-82.507425,40.754537
,-93.1087461,44.9421443
,-93.107201,44.9433017
,-87.9429275,44.4745585
,-97.74532,30.305555
,-122.1785465,47.71561
,-94.1692048,45.5753593
,-104.9717268,39.7461882
,-90.0316323,35.144922
,-88.1557078,41.8733023
,-93.2620166,44.9525623
,-82.6405552,27.7644486
,-118.2081288,34.0596114
,-86.8011593,36.1428129
,-82.411677,34.8192557
,-73.6283106,45.4987067
,-84.0177214,33.9634925
,-93.4811604,45.132742
,-97.7062822,30.4114435
,-76.6282336,40.9518121
,-122.3082296,47.6498722
,-112.0578836,33.4649674
,-77.624972,43.1231147
,-97.2977831,37.6952735
,-93.1087461,44.9421443
,-77.0947575,38.9980506
,-88.4537599,44.187021
,-93.6335758,41.5892197
,-94.1692048,45.5753593
,-88.1557078,41.8733023
,-96.7742442,43.4930472
,-93.2620166,44.9525623
,-96.7458549,43.5349611
,-96.8765024,46.8454537
,-88.0240616,43.0423976
,-96.7431672,43.5356179
,-93.6228884,41.5986713
,-95.8198464,35.9765621
,-96.7632008,32.8794383
,-122.2179717,47.975797
,-86.0407551,39.9008162
,-97.9775078,26.1534698
,-104.9340497,39.732185
,-82.411677,34.8192557
,-118.4863051,34.027099
,-93.1480128,45.0191725
,-70.2753332,43.6532533
,-76.6746317,40.2644142
,44.9558,-93.26106
,44.96779,-93.2381
,36.07276,-95.91959
,43.53671,-96.74302
,40.02504,-75.04836
,45.13281,-93.48129
,44.94235,-93.10813
,35.21457,-80.82298
,44.97201,-93.26257
,36.14647,-95.96784
,44.956818,-93.261809
,32.5007,-94.7405
,32.500505,-94.730793
,36.113751,-78.683386
,30.404649,-97.723889
,44.955762,-93.26106
,44.96628,-93.236956
,45.431199,-122.56058
,44.942893,-93.107534
,43.05928,-89.401518
,44.970954,-93.23136
,41.0748,-73.7751
,38.01792,-84.512233
,35.071665,-89.271583
,41.592063,-72.880927
,36.154186,-86.803266
,39.745314,-84.183454
,33.465746,-112.057673
,44.941914,-93.108991
,38.645403,-90.446423
,45.575158,-94.170209
,41.462875,-81.696131
,33.793994,-84.32022
,34.740296,-92.292028
,44.941914,-93.108991
,13.766019,-60.988754
,44.955762,-93.26106
,44.954582,-93.261309
